Temperature, WindSpeed, Event
0.765,0.098,0.000
0.765,0.098,0.000
0.774,0.098,0.000
0.753,0.000,0.000
0.744,0.000,0.000
0.734,0.000,0.000
0.744,0.098,0.000
0.744,0.000,0.667
0.774,0.000,0.000
0.796,0.129,0.000
0.826,0.162,0.000
0.826,0.258,0.000
0.836,0.322,0.000
0.826,0.387,0.000
0.836,0.515,0.000
0.845,0.580,0.000
0.836,0.420,0.000
0.856,0.291,0.000
0.865,0.387,0.000
0.836,0.291,0.000
0.805,0.193,0.000
0.817,0.098,0.000
0.817,0.162,0.000
0.796,0.162,0.000
0.774,0.098,0.000
0.785,0.098,0.000
0.774,0.098,0.000
0.765,0.129,0.000
0.753,0.129,0.000
0.765,0.162,0.000
0.753,0.129,0.000
0.767,0.000,0.000
0.767,0.129,0.000
0.826,0.000,0.000
0.897,0.000,0.000
0.908,0.227,0.000
0.856,0.322,0.000
0.865,0.291,0.000
0.845,0.291,0.000
0.826,0.420,0.000
0.845,0.322,0.000
0.826,0.258,0.000
0.817,0.129,0.000
0.817,0.258,0.000
0.805,0.227,0.000
0.785,0.000,0.000
0.796,0.162,0.000
0.774,0.000,0.000
0.796,0.000,0.000
0.796,0.000,0.000
0.774,0.000,0.000
0.753,0.162,0.000
0.753,0.000,0.000
0.765,0.000,0.000
0.774,0.000,0.000
0.765,0.098,0.667
0.785,0.000,0.000
0.858,0.129,0.000
0.845,0.258,0.000
0.840,0.258,0.000
0.805,0.258,0.000
0.826,0.322,0.000
0.826,0.420,0.000
0.826,0.322,0.000
0.845,0.451,0.000
0.817,0.549,0.000
0.826,0.580,0.000
0.796,0.580,0.000
0.753,0.580,0.000
0.734,0.356,0.000
0.734,0.258,0.000
0.714,0.258,0.000
0.714,0.162,0.000
0.714,0.000,0.000
0.693,0.162,0.000
0.682,0.162,0.000
0.693,0.000,0.000
0.693,0.000,0.000
0.682,0.000,0.000
0.693,0.000,0.000
0.704,0.193,0.000
0.704,0.162,0.000
0.725,0.258,0.000
0.765,0.485,0.000
0.765,0.291,0.000
0.765,0.258,0.000
0.774,0.291,0.000
0.765,0.322,0.000
0.765,0.356,0.000
0.734,0.387,0.000
0.734,0.420,0.000
0.714,0.356,0.000
0.725,0.644,0.000
0.704,0.356,0.000
0.714,0.258,0.000
0.704,0.291,0.000
0.704,0.387,0.000
0.704,0.227,0.000
0.693,0.258,0.000
0.682,0.129,0.000
0.677,0.098,0.000
0.693,0.098,0.000
0.704,0.000,0.000
0.704,0.098,0.000
0.704,0.162,0.000
0.714,0.129,0.000
0.723,0.098,0.000
0.774,0.129,0.000
0.765,0.227,0.000
0.765,0.387,0.000
0.765,0.356,0.000
0.753,0.356,0.000
0.744,0.356,0.000
0.744,0.451,0.000
0.725,0.356,0.000
0.725,0.322,0.000
0.704,0.193,0.000
0.693,0.258,0.000
0.704,0.258,0.000
0.693,0.162,0.000
0.693,0.129,0.000
0.000,0.098,0.000
0.675,0.098,0.000
0.675,0.000,0.000
0.682,0.000,0.000
0.673,0.000,0.000
0.684,0.000,0.000
0.704,0.129,0.000
0.704,0.000,0.000
0.714,0.000,0.000
0.725,0.000,0.000
0.725,0.162,0.000
0.714,0.291,0.000
0.725,0.291,0.000
0.746,0.162,0.000
0.765,0.291,0.000
0.765,0.356,0.000
0.744,0.356,0.000
0.734,0.387,0.000
0.714,0.291,0.000
0.704,0.291,0.000
0.704,0.227,0.000
0.704,0.193,0.000
0.693,0.162,0.000
0.693,0.258,0.000
0.693,0.193,0.000
0.682,0.098,0.000
0.675,0.098,0.000
0.675,0.000,0.000
0.682,0.000,0.000
0.656,0.098,0.000
0.693,0.000,0.000
0.698,0.098,0.000
0.713,0.000,0.000
0.714,0.000,0.000
0.725,0.227,0.000
0.744,0.162,0.000
0.756,0.129,0.000
0.765,0.356,0.000
0.765,0.420,0.000
0.744,0.485,0.000
0.734,0.451,0.000
0.725,0.420,0.000
0.704,0.420,0.000
0.693,0.356,0.000
0.693,0.356,0.000
0.682,0.291,0.000
0.682,0.193,0.000
0.682,0.000,0.000
0.682,0.098,0.000
0.682,0.000,0.000
0.682,0.000,0.000
0.677,0.000,0.000
0.678,0.098,0.000
0.664,0.000,0.000
0.664,0.000,0.667
0.682,0.000,0.667
0.714,0.098,0.000
0.714,0.193,0.000
0.734,0.227,0.000
0.734,0.291,0.000
0.744,0.322,0.000
0.744,0.387,0.000
0.734,0.420,0.000
0.734,0.356,0.000
0.725,0.291,0.000
0.714,0.356,0.000
0.704,0.291,0.000
0.693,0.356,0.000
0.688,0.291,0.000
0.673,0.162,0.000
0.662,0.162,0.000
0.662,0.000,0.000
0.677,0.000,0.000
0.679,0.098,0.000
0.664,0.000,0.000
0.664,0.000,0.000
0.671,0.098,0.000
0.675,0.000,0.000
0.657,0.000,0.667
0.670,0.129,0.667
0.677,0.162,0.667
0.695,0.098,0.000
0.712,0.193,0.000
0.734,0.291,0.000
0.744,0.322,0.000
0.744,0.356,0.000
0.744,0.356,0.000
0.734,0.356,0.000
0.725,0.420,0.000
0.714,0.387,0.000
0.693,0.356,0.000
0.682,0.291,0.000
0.673,0.227,0.000
0.673,0.129,0.000
0.673,0.000,0.000
0.673,0.129,0.000
0.666,0.000,0.000
0.670,0.000,0.000
0.670,0.098,0.000
0.665,0.000,0.667
0.654,0.000,0.667
0.662,0.098,0.667
0.655,0.098,0.667
0.660,0.098,0.667
0.670,0.000,0.667
0.753,0.193,0.667
0.744,0.227,0.667
0.753,0.291,0.000
0.774,0.291,0.000
0.785,0.291,0.000
0.774,0.356,0.000
0.774,0.451,0.000
0.744,0.485,0.000
0.734,0.387,0.000
0.725,0.322,0.000
0.714,0.322,0.000
0.714,0.227,0.000
0.704,0.193,0.000
0.704,0.000,0.000
0.714,0.000,0.000
0.693,0.098,0.000
0.693,0.129,0.000
0.682,0.098,0.000
0.693,0.000,0.000
0.693,0.129,0.000
0.693,0.098,0.000
0.693,0.098,0.667
0.725,0.000,0.000
0.753,0.000,0.000
0.753,0.193,0.000
0.753,0.227,0.000
0.774,0.291,0.000
0.774,0.485,0.000
0.785,0.420,0.000
0.796,0.451,0.000
0.765,0.451,0.000
0.753,0.387,0.000
0.734,0.356,0.000
0.714,0.356,0.000
0.704,0.291,0.000
0.714,0.162,0.000
0.704,0.193,0.000
0.682,0.227,0.000
0.682,0.227,0.000
0.682,0.000,0.000
0.682,0.129,0.000
0.673,0.098,0.000
0.673,0.129,0.000
0.673,0.098,0.000
0.673,0.000,0.000
0.673,0.098,0.667
0.693,0.000,0.000
0.725,0.129,0.000
0.744,0.227,0.000
0.753,0.227,0.000
0.753,0.322,0.000
0.753,0.291,0.000
0.765,0.451,0.000
0.744,0.549,0.000
0.753,0.485,0.000
0.734,0.356,0.000
0.714,0.451,0.000
0.693,0.356,0.000
0.693,0.420,0.000
0.693,0.356,0.000
0.682,0.291,0.000
0.682,0.258,0.000
0.679,0.000,0.000
0.673,0.129,0.000
0.674,0.000,0.000
0.665,0.098,0.000
0.662,0.129,0.000
0.662,0.000,0.000
0.652,0.098,0.000
0.652,0.129,0.000
0.652,0.000,0.000
0.693,0.129,0.000
0.714,0.000,0.000
0.725,0.193,0.000
0.725,0.258,0.000
0.734,0.356,0.000
0.727,0.420,0.000
0.727,0.451,0.000
0.725,0.451,0.000
0.714,0.485,0.000
0.693,0.420,0.000
0.682,0.420,0.000
0.682,0.451,0.000
0.673,0.258,0.000
0.662,0.193,0.000
0.673,0.000,0.000
0.673,0.098,0.000
0.654,0.162,0.000
0.662,0.129,0.000
0.652,0.162,0.000
0.652,0.129,0.000
0.640,0.162,0.000
0.652,0.162,0.000
0.642,0.000,0.000
0.662,0.162,0.000
0.693,0.098,0.000
0.714,0.162,0.000
0.734,0.098,0.000
0.734,0.291,0.000
0.753,0.193,0.000
0.744,0.485,0.000
0.734,0.420,0.000
0.714,0.420,0.000
0.713,0.420,0.000
0.682,0.356,0.000
0.679,0.322,0.000
0.673,0.258,0.000
0.673,0.227,0.000
0.673,0.098,0.000
0.673,0.162,0.000
0.673,0.129,0.000
0.662,0.000,0.000
0.662,0.000,0.000
0.652,0.000,0.000
0.633,0.000,0.000
0.642,0.098,0.000
0.642,0.000,0.000
0.642,0.000,0.000
0.662,0.000,0.000
0.682,0.000,0.000
0.704,0.098,0.000
0.725,0.258,0.000
0.725,0.322,0.000
0.725,0.322,0.000
0.734,0.387,0.000
0.734,0.322,0.000
0.734,0.515,0.000
0.725,0.549,0.000
0.704,0.420,0.000
0.704,0.291,0.000
0.704,0.162,0.000
0.693,0.227,0.000
0.693,0.129,0.000
0.693,0.000,0.000
0.682,0.129,0.000
0.673,0.000,0.000
0.662,0.098,0.000
0.662,0.000,0.000
0.642,0.129,0.000
0.633,0.129,0.000
0.633,0.129,0.000
0.640,0.098,0.667
0.673,0.000,0.000
0.704,0.129,0.000
0.753,0.098,0.000
0.785,0.000,0.000
0.774,0.227,0.000
0.774,0.291,0.000
0.774,0.322,0.000
0.753,0.387,0.000
0.753,0.322,0.000
0.734,0.420,0.000
0.714,0.356,0.000
0.704,0.258,0.000
0.693,0.227,0.000
0.693,0.193,0.000
0.693,0.129,0.000
0.693,0.000,0.000
0.682,0.129,0.000
0.673,0.000,0.000
0.673,0.000,0.000
0.662,0.000,0.000
0.662,0.000,0.000
0.640,0.098,0.667
0.640,0.129,0.667
0.645,0.098,0.667
0.673,0.000,0.000
0.693,0.129,0.000
0.718,0.129,0.000
0.785,0.000,0.000
0.753,0.322,0.000
0.753,0.258,0.000
0.744,0.322,0.000
0.734,0.356,0.000
0.725,0.387,0.000
0.725,0.356,0.000
0.704,0.227,0.000
0.682,0.162,0.000
0.682,0.227,0.000
0.682,0.162,0.000
0.682,0.129,0.000
0.682,0.000,0.000
0.673,0.000,0.000
0.682,0.098,0.000
0.673,0.098,0.000
0.662,0.098,0.000
0.652,0.000,0.000
0.652,0.000,0.000
0.662,0.000,0.000
0.654,0.000,0.667
0.704,0.000,0.667
0.774,0.162,0.000
0.856,0.193,0.000
0.908,0.129,0.000
0.928,0.098,0.000
0.948,0.129,0.000
0.928,0.356,0.000
0.865,0.322,0.000
0.845,0.420,0.000
0.836,0.356,0.000
0.826,0.291,0.000
0.785,0.291,0.000
0.796,0.322,0.000
0.774,0.258,0.000
0.765,0.098,0.000
0.753,0.000,0.000
0.753,0.129,0.000
0.734,0.162,0.000
0.774,0.162,0.000
0.753,0.193,0.000
0.714,0.129,0.000
0.734,0.162,0.000
0.693,0.129,0.000
0.704,0.129,0.000
0.725,0.000,0.000
0.796,0.000,0.000
0.877,0.129,0.000
0.917,0.098,0.000
0.937,0.000,0.000
0.948,0.258,0.000
0.877,0.291,0.000
0.865,0.322,0.000
0.865,0.322,0.000
0.826,0.420,0.000
0.817,0.322,0.000
0.785,0.322,0.000
0.774,0.193,0.000
0.765,0.227,0.000
0.765,0.129,0.000
0.774,0.000,0.000
0.714,0.129,0.000
0.714,0.129,0.000
0.714,0.129,0.000
0.704,0.000,0.000
0.693,0.000,0.000
0.682,0.000,0.000
0.673,0.129,0.000
0.704,0.000,0.000
0.714,0.098,0.000
0.785,0.162,0.000
0.856,0.000,0.000
0.865,0.227,0.000
0.856,0.227,0.000
0.856,0.258,0.000
0.877,0.258,0.000
0.897,0.322,0.000
0.856,0.322,0.000
0.836,0.291,0.000
0.805,0.322,0.000
0.767,0.162,0.000
0.765,0.129,0.000
0.765,0.129,0.000
0.753,0.162,0.000
0.753,0.000,0.000
0.714,0.129,0.000
0.714,0.000,0.000
0.693,0.129,0.000
0.674,0.162,0.000
0.672,0.098,0.667
0.654,0.000,0.667
0.654,0.098,0.667
0.652,0.098,0.000
0.698,0.129,0.000
0.744,0.098,0.667
0.817,0.129,0.000
0.856,0.000,0.000
0.826,0.291,0.000
0.805,0.291,0.000
0.785,0.356,0.667
0.785,0.291,0.667
0.805,0.227,0.667
0.805,0.258,0.667
0.774,0.193,0.667
0.725,0.227,0.667
0.714,0.129,0.667
0.714,0.000,0.667
0.714,0.000,0.667
0.714,0.098,0.000
0.704,0.129,0.667
0.704,0.098,0.667
0.704,0.000,0.667
0.673,0.000,0.667
0.682,0.000,0.667
0.673,0.000,0.667
0.662,0.000,0.667
0.673,0.098,0.667
0.693,0.129,0.667
0.744,0.129,0.000
0.826,0.000,0.000
0.845,0.000,0.000
0.817,0.322,0.000
0.796,0.291,0.000
0.785,0.356,0.000
0.765,0.322,0.667
0.753,0.322,0.000
0.734,0.258,0.000
0.725,0.291,0.000
0.714,0.162,0.000
0.714,0.258,0.000
0.707,0.193,0.000
0.693,0.098,0.000
0.682,0.098,0.000
0.693,0.000,0.667
0.693,0.098,0.667
0.673,0.000,0.667
0.682,0.098,0.667
0.674,0.098,0.667
0.662,0.000,0.667
0.662,0.000,0.667
0.673,0.000,0.667
0.673,0.129,0.667
0.725,0.000,0.000
0.785,0.000,0.000
0.836,0.098,0.000
0.888,0.000,0.000
0.840,0.129,0.000
0.805,0.322,0.000
0.770,0.387,0.667
0.765,0.387,0.000
0.753,0.356,0.000
0.744,0.322,0.000
0.725,0.227,0.000
0.704,0.227,0.667
0.714,0.193,0.000
0.704,0.193,0.667
0.704,0.193,0.667
0.693,0.098,0.667
0.693,0.162,0.667
0.693,0.000,0.667
0.673,0.000,0.667
0.682,0.000,0.667
0.673,0.098,0.667
0.662,0.129,0.667
0.652,0.000,0.667
0.673,0.098,0.667
0.704,0.129,0.000
0.730,0.000,0.000
0.742,0.193,0.000
0.753,0.291,0.000
0.744,0.387,0.000
0.744,0.322,0.000
0.744,0.356,0.000
0.744,0.322,0.000
0.725,0.291,0.000
0.714,0.291,0.000
0.704,0.258,0.000
0.693,0.227,0.000
0.693,0.129,0.000
0.693,0.129,0.000
0.693,0.000,0.000
0.693,0.129,0.000
0.682,0.000,0.000
0.693,0.098,0.000
0.693,0.129,0.000
0.693,0.193,0.000
0.693,0.129,0.000
0.682,0.162,0.000
0.673,0.162,0.000
0.693,0.227,0.000
0.704,0.162,0.000
0.725,0.162,0.000
0.744,0.193,0.000
0.753,0.322,0.000
0.744,0.291,0.000
0.753,0.356,0.000
0.734,0.356,0.000
0.734,0.291,0.000
0.725,0.322,0.000
0.714,0.258,0.000
0.704,0.162,0.000
0.693,0.227,0.000
0.693,0.193,0.000
0.693,0.129,0.000
0.693,0.098,0.000
0.693,0.098,0.000
0.693,0.129,0.000
0.693,0.129,0.000
0.693,0.098,0.000
0.693,0.000,0.000
0.693,0.129,0.000
0.693,0.000,0.000
0.693,0.000,0.667
0.693,0.000,0.667
0.704,0.000,0.667
0.714,0.193,0.667
0.734,0.193,0.000
0.732,0.258,0.000
0.734,0.291,0.000
0.734,0.322,0.000
0.734,0.387,0.000
0.725,0.387,0.000
0.714,0.387,0.000
0.704,0.356,0.000
0.693,0.258,0.000
0.682,0.227,0.000
0.682,0.193,0.000
0.682,0.193,0.000
0.682,0.129,0.000
0.682,0.098,0.000
0.673,0.098,0.000
0.673,0.098,0.000
0.673,0.000,0.000
0.673,0.000,0.000
0.674,0.000,0.000
0.673,0.098,0.000
0.673,0.098,0.000
0.673,0.000,0.000
0.682,0.129,0.000
0.684,0.000,0.000
0.718,0.129,0.000
0.734,0.162,0.000
0.734,0.227,0.000
0.744,0.322,0.000
0.744,0.387,0.000
0.744,0.420,0.000
0.725,0.387,0.000
0.704,0.356,0.000
0.698,0.322,0.000
0.693,0.227,0.000
0.693,0.193,0.000
0.693,0.098,0.000
0.693,0.000,0.000
0.693,0.098,0.000
0.693,0.098,0.000
0.704,0.129,0.000
0.682,0.000,0.000
0.693,0.000,0.000
0.693,0.000,0.000
0.693,0.000,0.000
0.693,0.098,0.000
0.693,0.098,0.000
0.693,0.129,0.000
0.707,0.129,0.000
0.732,0.162,0.000
0.753,0.258,0.000
0.744,0.322,0.000
0.753,0.291,0.000
0.753,0.387,0.000
0.725,0.356,0.000
0.714,0.258,0.000
0.704,0.258,0.000
0.693,0.227,0.000
0.682,0.162,0.000
0.682,0.098,0.000
0.682,0.000,0.000
0.682,0.098,0.000
0.682,0.000,0.000
0.682,0.129,0.000
0.682,0.000,0.000
0.682,0.129,0.000
0.673,0.129,0.000
0.673,0.098,0.000
0.673,0.000,0.000
0.660,0.098,0.667
0.673,0.000,0.667
0.684,0.000,0.667
0.704,0.162,0.667
0.713,0.162,0.667
0.734,0.129,0.000
0.744,0.322,0.000
0.744,0.291,0.000
0.734,0.322,0.000
0.734,0.356,0.000
0.725,0.291,0.000
0.704,0.258,0.000
0.693,0.322,0.000
0.693,0.227,0.000
0.682,0.129,0.000
0.679,0.000,0.000
0.674,0.129,0.000
0.674,0.193,0.000
0.673,0.162,0.000
0.682,0.098,0.000
0.682,0.098,0.000
0.674,0.129,0.000
0.673,0.098,0.000
0.662,0.162,0.000
0.660,0.193,0.667
0.673,0.227,0.667
0.679,0.227,0.667
0.693,0.129,0.000
0.704,0.193,0.000
0.714,0.162,0.000
0.713,0.258,0.000
0.714,0.291,0.000
0.714,0.322,0.000
0.704,0.322,0.000
0.704,0.291,0.000
0.693,0.322,0.000
0.682,0.356,0.000
0.682,0.258,0.000
0.682,0.193,0.000
0.682,0.193,0.000
0.679,0.193,0.000
0.679,0.193,0.000
0.682,0.129,0.000
0.682,0.258,0.000
0.673,0.129,0.000
0.662,0.000,0.000
0.652,0.000,0.000
0.642,0.000,0.000
0.662,0.000,0.000
0.673,0.129,0.000
0.693,0.098,0.000
0.714,0.129,0.000
0.734,0.193,0.000
0.734,0.258,0.000
0.753,0.420,0.000
0.744,0.485,0.000
0.744,0.515,0.000
0.734,0.451,0.000
0.734,0.451,0.000
0.714,0.485,0.000
0.704,0.420,0.000
0.704,0.420,0.000
0.693,0.322,0.000
0.704,0.193,0.000
0.693,0.098,0.000
0.693,0.129,0.000
0.682,0.129,0.000
0.652,0.000,0.000
0.633,0.098,0.000
0.633,0.098,0.000
0.633,0.000,0.000
0.642,0.000,0.000
0.622,0.162,0.667
0.642,0.000,0.000
0.682,0.129,0.000
0.704,0.000,0.000
0.714,0.227,0.000
0.704,0.322,0.000
0.725,0.356,0.000
0.734,0.387,0.000
0.734,0.387,0.000
0.725,0.356,0.000
0.714,0.387,0.000
0.693,0.322,0.000
0.693,0.322,0.000
0.693,0.227,0.000
0.682,0.193,0.000
0.682,0.162,0.000
0.341,0.098,0.000
0.673,0.162,0.000
0.673,0.000,0.000
0.326,0.098,0.000
0.642,0.098,0.000
0.633,0.098,0.000
0.633,0.129,0.000
0.633,0.098,0.000
0.633,0.098,0.000
0.642,0.129,0.000
0.673,0.098,0.000
0.682,0.129,0.000
0.725,0.098,0.000
0.727,0.258,0.000
0.734,0.322,0.000
0.734,0.387,0.000
0.725,0.420,0.000
0.714,0.451,0.000
0.704,0.451,0.000
0.704,0.420,0.000
0.704,0.291,0.000
0.682,0.322,0.000
0.682,0.258,0.000
0.682,0.162,0.000
0.682,0.129,0.000
0.673,0.098,0.000
0.662,0.098,0.000
0.673,0.000,0.000
0.662,0.000,0.000
0.652,0.000,0.000
0.622,0.000,0.000
0.642,0.098,0.000
0.613,0.129,0.000
0.642,0.129,0.000
0.682,0.129,0.000
0.714,0.098,0.000
0.725,0.227,0.000
0.725,0.291,0.000
0.744,0.322,0.000
0.734,0.356,0.000
0.734,0.356,0.000
0.725,0.322,0.000
0.714,0.258,0.000
0.693,0.291,0.000
0.682,0.258,0.000
0.682,0.193,0.000
0.682,0.162,0.000
0.682,0.162,0.000
0.682,0.098,0.000
0.673,0.000,0.000
0.673,0.000,0.000
0.652,0.000,0.000
0.633,0.098,0.000
0.622,0.098,0.000
0.622,0.000,0.000
0.622,0.000,0.000
0.622,0.098,0.000
0.633,0.129,0.000
0.673,0.193,0.000
0.704,0.000,0.000
0.725,0.098,0.000
0.714,0.291,0.000
0.734,0.356,0.000
0.734,0.356,0.000
0.725,0.356,0.000
0.734,0.291,0.000
0.714,0.356,0.000
0.704,0.356,0.000
0.693,0.356,0.000
0.693,0.291,0.000
0.682,0.258,0.000
0.682,0.193,0.000
0.682,0.258,0.000
0.682,0.227,0.000
0.674,0.193,0.000
0.673,0.098,0.000
0.662,0.000,0.000
0.665,0.098,0.000
0.673,0.098,0.000
0.673,0.129,0.000
0.673,0.129,0.000
0.682,0.000,0.000
0.693,0.129,0.000
0.712,0.098,0.000
0.725,0.000,0.000
0.725,0.227,0.000
0.737,0.227,0.000
0.734,0.322,0.000
0.725,0.420,0.000
0.714,0.387,0.000
0.704,0.387,0.000
0.693,0.322,0.000
0.682,0.356,0.000
0.682,0.291,0.000
0.682,0.162,0.000
0.682,0.000,0.000
0.682,0.162,0.000
0.682,0.000,0.000
0.679,0.162,0.000
0.673,0.129,0.000
0.654,0.162,0.000
0.673,0.098,0.000
0.660,0.000,0.000
0.652,0.000,0.000
0.652,0.129,0.667
0.662,0.098,0.000
0.673,0.098,0.000
0.690,0.098,0.000
0.734,0.098,0.000
0.730,0.291,0.000
0.734,0.227,0.000
0.734,0.387,0.000
0.725,0.387,0.000
0.734,0.356,0.000
0.714,0.356,0.000
0.704,0.227,0.000
0.693,0.258,0.000
0.682,0.193,0.000
0.693,0.000,0.000
0.693,0.000,0.000
0.682,0.129,0.000
0.673,0.000,0.000
0.652,0.129,0.000
0.652,0.098,0.000
0.642,0.000,0.000
0.633,0.129,0.000
0.633,0.000,0.000
0.633,0.000,0.000
0.633,0.098,0.667
0.642,0.129,0.000
0.682,0.162,0.000
0.714,0.162,0.000
0.765,0.098,0.000
0.770,0.238,0.000
0.774,0.322,0.000
0.744,0.356,0.000
0.746,0.387,0.000
0.744,0.356,0.000
0.734,0.356,0.000
0.714,0.356,0.000
0.704,0.227,0.000
0.704,0.162,0.000
0.693,0.162,0.000
0.693,0.129,0.000
0.693,0.000,0.000
0.682,0.098,0.000
0.662,0.000,0.000
0.652,0.000,0.000
0.633,0.098,0.000
0.633,0.000,0.000
0.633,0.000,0.000
0.642,0.000,0.000
0.642,0.000,0.000
0.662,0.098,0.000
0.704,0.000,0.000
0.744,0.000,0.000
0.753,0.162,0.000
0.765,0.227,0.000
0.774,0.258,0.000
0.774,0.258,0.000
0.765,0.258,0.000
0.744,0.291,0.000
0.753,0.258,0.000
0.734,0.227,0.000
0.714,0.162,0.000
0.704,0.162,0.000
0.704,0.098,0.000
0.704,0.000,0.000
0.693,0.098,0.000
0.693,0.000,0.000
0.682,0.098,0.000
0.673,0.000,0.667
0.652,0.000,0.667
0.622,0.000,0.667
0.622,0.098,0.000
0.622,0.000,0.000
0.622,0.000,0.000
0.642,0.000,0.000
0.693,0.098,0.000
0.734,0.162,0.000
0.796,0.000,0.000
0.785,0.193,0.000
0.774,0.258,0.000
0.774,0.258,0.000
0.774,0.258,0.000
0.774,0.258,0.000
0.744,0.227,0.000
0.725,0.193,0.000
0.725,0.193,0.000
0.704,0.193,0.000
0.693,0.227,0.000
0.693,0.193,0.000
0.682,0.193,0.000
0.682,0.129,0.000
0.675,0.227,0.667
0.662,0.098,0.000
0.642,0.258,0.000
0.654,0.162,0.000
0.652,0.129,0.000
0.662,0.098,0.000
0.662,0.000,0.000
0.662,0.000,0.000
0.673,0.098,0.000
0.714,0.098,0.000
0.744,0.291,0.000
0.731,0.258,0.000
0.751,0.258,0.000
0.746,0.356,0.000
0.734,0.485,0.000
0.741,0.420,0.000
0.727,0.451,0.000
0.714,0.387,0.000
0.693,0.291,0.000
0.693,0.420,0.000
0.693,0.291,0.000
0.704,0.258,0.000
0.682,0.129,0.000
0.673,0.000,0.000
0.652,0.098,0.000
0.652,0.000,0.000
0.622,0.129,0.000
0.633,0.000,0.000
0.613,0.129,0.000
0.621,0.129,0.000
0.636,0.129,0.000
0.642,0.162,0.000
0.662,0.227,0.000
0.693,0.227,0.000
0.714,0.162,0.000
0.744,0.000,0.000
0.753,0.193,0.000
0.744,0.291,0.000
0.734,0.356,0.000
0.714,0.356,0.000
0.714,0.291,0.000
0.704,0.356,0.000
0.682,0.227,0.000
0.682,0.193,0.000
0.682,0.000,0.000
0.673,0.162,0.000
0.673,0.162,0.000
0.673,0.000,0.000
0.642,0.129,0.000
0.633,0.098,0.000
0.622,0.162,0.000
0.622,0.193,0.000
0.613,0.098,0.000
0.622,0.129,0.000
0.622,0.098,0.000
0.633,0.098,0.000
0.652,0.162,0.000
0.682,0.000,0.000
0.698,0.098,0.000
0.725,0.227,0.000
0.725,0.227,0.000
0.725,0.322,0.000
0.714,0.356,0.000
0.714,0.356,0.000
0.714,0.322,0.000
0.693,0.322,0.000
0.682,0.258,0.000
0.682,0.193,0.000
0.673,0.129,0.000
0.673,0.098,0.000
0.673,0.000,0.000
0.652,0.000,0.000
0.633,0.098,0.000
0.652,0.000,0.000
0.622,0.000,0.000
0.622,0.129,0.000
0.622,0.000,0.000
0.613,0.098,0.000
0.622,0.129,0.000
0.642,0.000,0.000
0.682,0.000,0.000
0.704,0.000,0.000
0.734,0.000,0.000
0.734,0.227,0.000
0.734,0.291,0.000
0.734,0.258,0.000
0.734,0.356,0.000
0.725,0.387,0.000
0.714,0.356,0.000
0.693,0.356,0.000
0.682,0.291,0.000
0.682,0.193,0.000
0.682,0.193,0.000
0.682,0.129,0.000
0.682,0.000,0.000
0.652,0.000,0.000
0.662,0.000,0.000
0.642,0.098,0.000
0.675,0.098,0.000
0.666,0.000,0.000
0.666,0.000,0.000
0.649,0.098,0.000
0.659,0.000,0.000
0.654,0.000,0.000
0.675,0.000,0.000
0.730,0.000,0.000
0.767,0.000,0.000
0.753,0.129,0.000
0.771,0.162,0.000
0.741,0.129,0.000
0.753,0.129,0.000
0.739,0.129,0.000
0.721,0.162,0.000
0.712,0.129,0.000
0.702,0.129,0.000
0.697,0.129,0.000
0.709,0.000,0.000
0.709,0.000,0.000
0.691,0.000,0.000
0.691,0.000,0.000
0.688,0.098,0.000
0.670,0.000,0.000
0.661,0.000,0.000
0.661,0.000,0.000
0.647,0.000,0.000
0.642,0.098,0.000
0.649,0.000,0.000
0.624,0.129,0.000
0.671,0.098,0.000
0.706,0.129,0.000
0.737,0.000,0.000
0.743,0.258,0.000
0.704,0.420,0.000
0.725,0.356,0.000
0.725,0.515,0.000
0.693,0.387,0.000
0.682,0.322,0.000
0.682,0.451,0.000
0.680,0.193,0.000
0.693,0.258,0.000
0.675,0.258,0.000
0.673,0.258,0.000
0.673,0.227,0.000
0.673,0.000,0.000
0.657,0.129,0.000
0.659,0.000,0.000
0.659,0.000,0.000
0.651,0.129,0.000
0.657,0.098,0.000
0.654,0.000,0.000
0.659,0.129,0.000
0.649,0.129,0.000
0.666,0.162,0.000
0.697,0.129,0.000
0.679,0.000,0.000
0.656,0.098,0.000
0.673,0.000,0.000
0.684,0.129,0.000
0.682,0.291,0.000
0.673,0.227,0.000
0.673,0.258,0.000
0.673,0.258,0.000
0.673,0.129,0.000
0.673,0.193,0.000
0.673,0.291,0.000
0.659,0.291,0.333
0.662,0.322,0.000
0.662,0.387,0.000
0.622,0.322,0.333
0.621,0.387,0.000
0.613,0.451,0.000
0.622,0.549,0.000
0.601,0.356,0.000
0.613,0.291,0.000
0.590,0.000,0.000
0.581,0.098,0.000
0.613,0.000,0.000
0.622,0.000,0.000
0.633,0.227,0.000
0.642,0.322,0.000
0.652,0.451,0.000
0.652,0.451,0.000
0.652,0.451,0.000
0.652,0.515,0.000
0.642,0.451,0.000
0.633,0.356,0.000
0.622,0.356,0.000
0.622,0.387,0.000
0.601,0.129,0.000
0.601,0.129,0.000
0.590,0.098,0.000
0.590,0.098,0.000
0.590,0.098,0.000
0.570,0.000,0.000
0.550,0.098,0.000
0.530,0.098,0.000
0.541,0.098,0.000
0.541,0.129,0.000
0.550,0.162,0.000
0.590,0.129,0.000
0.633,0.193,0.000
0.652,0.129,0.000
0.662,0.193,0.000
0.673,0.291,0.000
